"","attractor","state","IFNG_e","GMCSF_e","IL1B_e","IC_e","LPS_e","NECA_e","EGFR_e","IL4_e","IL6_e","IL10_e","STAT1","STAT5","IL1R","IL12_out","FCGR","NFKB","VEGF_out","TLR4","IL6_out","KLF4","STAT6","IL10_out","SOCS1","PPARG","STAT3_IL6","STAT3_IL10","SOCS3","IL6R","IL10R","cell.type"
"3799",1974,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3800",1974,2,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3801",1974,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3802",1974,4,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3803",1974,5,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3804",1974,6,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3805",1975,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3806",1975,2,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3807",1975,3,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3808",1975,4,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3809",1975,5,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3810",1975,6,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3811",1976,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3812",1976,2,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3813",1976,3,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3814",1976,4,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3815",1976,5,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"3816",1976,6,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6193",2373,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6194",2373,2,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6195",2373,3,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6196",2373,4,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6197",2373,5,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6198",2373,6,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6199",2374,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6200",2374,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6201",2374,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6202",2374,4,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6203",2374,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6204",2374,6,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6205",2375,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6206",2375,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6207",2375,3,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6208",2375,4,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6209",2375,5,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6210",2375,6,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6211",2376,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6212",2376,2,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6213",2376,3,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6214",2376,4,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6215",2376,5,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6216",2376,6,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6685",2455,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6686",2455,2,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6687",2455,3,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6688",2455,4,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6689",2455,5,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6690",2455,6,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6691",2456,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6692",2456,2,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6693",2456,3,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6694",2456,4,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6695",2456,5,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6696",2456,6,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6697",2457,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6698",2457,2,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6699",2457,3,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6700",2457,4,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6701",2457,5,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6702",2457,6,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6703",2458,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6704",2458,2,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6705",2458,3,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6706",2458,4,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6707",2458,5,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6708",2458,6,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6709",2459,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6710",2459,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6711",2459,3,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6712",2459,4,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6713",2459,5,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6714",2459,6,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6715",2460,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6716",2460,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6717",2460,3,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6718",2460,4,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6719",2460,5,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6720",2460,6,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6721",2461,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6722",2461,2,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6723",2461,3,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6724",2461,4,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6725",2461,5,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6726",2461,6,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6727",2462,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6728",2462,2,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6729",2462,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6730",2462,4,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6731",2462,5,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6732",2462,6,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6757",2467,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6758",2467,2,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6759",2467,3,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6760",2467,4,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6761",2467,5,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6762",2467,6,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6763",2468,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6764",2468,2,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6765",2468,3,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6766",2468,4,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6767",2468,5,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6768",2468,6,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6769",2469,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6770",2469,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6771",2469,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6772",2469,4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6773",2469,5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6774",2469,6,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6775",2470,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6776",2470,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6777",2470,3,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6778",2470,4,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6779",2470,5,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6780",2470,6,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6781",2471,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6782",2471,2,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6783",2471,3,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6784",2471,4,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6785",2471,5,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6786",2471,6,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6787",2472,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6788",2472,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6789",2472,3,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6790",2472,4,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6791",2472,5,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6792",2472,6,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6793",2473,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6794",2473,2,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6795",2473,3,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6796",2473,4,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
"6797",2473,5,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,"NoLabel/NoLabel/NoLabel/NoLabel/NoLabel/NoLabel"
